"Id","business_id","name","address","city","state","postal_code","latitude","longitude","phone_number",""
"243","695","BARBARY COAST PASTRY & COFFEE","55 CYRIL MAGNIN ST ","San Francisco","CA","94102","37.784965","-122.408614","",""
"244","696","NEW YORK NEW YORK PIZZA KITCHEN","127 EDDY ST","San Francisco","CA","94102","37.784303","-122.409647","",""
"245","700","BAMBOO GARDEN","407 ELLIS ST ","San Francisco","CA","94102","37.784829","-122.412912","",""
"246","703","THEM KY RESTAURANT","717 ELLIS ST ","San Francisco","CA","94109","37.784193","-122.417967","",""
"247","708","CVE, INC. (409 )","101 GROVE ST","San Francisco","CA","94102","37.778384","-122.418696","",""
"248","709","MONG THU COFFEE SHOP","248 HYDE ST","San Francisco","CA","94102","37.783041","-122.415719","",""
"249","711","HARRY HARRINGTON'S","460 LARKIN ST ","San Francisco","CA","94102","37.78202","-122.417195","",""
"250","712","SAIGON SANDWICHES","560 LARKIN ST ","San Francisco","CA","94102","37.782948","-122.417379","",""
"251","722","TAYLOR STREET COFFEE SHOP","375 TAYLOR ST ","San Francisco","CA","94102","37.785775","-122.411337","",""
"252","726","BEN WAH RESTAURANT","2786 CALIFORNIA ST ","San Francisco","CA","94115","37.788138","-122.440174","",""
"253","727","FOOD INC.","2800 CALIFORNIA ST ","San Francisco","CA","94115","37.788068","-122.440705","",""
"254","728","CUMAICA COFFEE COMPANY","2800 CALIFORNIA","San Francisco","CA","94115","37.788068","-122.440705","",""
"255","729","ASHOKA INDIAN CUISINE","2034 CHESTNUT ST ","San Francisco","CA","94123","37.800758","-122.437024","",""
"256","730","ALL STAR DONUTS","2095 CHESTNUT ST ","San Francisco","CA","94123","37.800563","-122.437773","",""
"257","741","MOZZARELLA DI BUFALA PIZZERIA II","069 WEST PORTAL AVE ","San Francisco","CA","94127","37.740052","-122.466544","+14155668900",""
"258","744","CAFÉ BELLINI","865 MARKET ST C45","San Francisco","CA","94103","37.784317","-122.407563","+14155341075",""
"259","750","123 DELI - LEE'S","123 MISSION ST ","San Francisco","CA","94105","37.788613","-122.393894","",""
"260","754","EDUCATED PALATE RESTAURANT","800 MISSION ST ","San Francisco","CA","94103","37.784323","-122.404549","+14155266510",""
"261","758","BAKERY/ICE CREAM/STOREROOM","2 NEW MONTGOMERY ST ","San Francisco","CA","94105","37.788286","-122.401543","",""
"262","759","KYO-YA RESTAURANT","2 NEW MONTGOMERY ST ","San Francisco","CA","94105","37.788286","-122.401543","",""
"263","760","TART TO TART","90 NEW MONTGOMERY ST ","San Francisco","CA","94105","37.787598","-122.40071","",""
"264","765","APERTO RESTAURANT","1434 18TH ST ","San Francisco","CA","94107","37.762568","-122.397192","",""
"265","768","MOSHI MOSHI","2092 03RD ST ","San Francisco","CA","94107","37.763187","-122.388895","",""
"266","770","CROWN DONUTS","4000 03RD ST ","San Francisco","CA","94124","37.741041","-122.388652","",""
"267","773","MARIPOSA HUNTERS POINT YACHT CLUB","405 TERRY FRANCOIS BLVD ","San Francisco","CA","94107","37.77325","-122.387222","",""
"268","774","BAY VIEW BOAT CLUB","429 TERRY FRANCOIS ST","San Francisco","CA","94107","37.772667","-122.387032","",""
"269","777","TOP'S CAFETERIA","66 DORMAN AVE ","San Francisco","CA","94124","37.739557","-122.403378","",""
"270","782","MONTE CRISTO SOCIAL CLUB","136 MISSOURI ST ","San Francisco","CA","94107","37.764627","-122.396764","",""
"271","783","LA CARNE ASADA RESTAURANT","3515 MISSION ST ","San Francisco","CA","94110","37.740804","-122.422934","+14155825852",""
"272","786","PIPERADE","1015 BATTERY ST ","San Francisco","CA","94111","37.800674","-122.401484","",""
"273","790","PAUL MART","10 LOMBARD ST ","San Francisco","CA","94111","37.804211","-122.402341","",""
"274","792","BOUDIN BAKERY","PIER 39  FRONT","San Francisco","CA","94133","37.791924","-122.398588","",""
"275","795","BEN & JERRY'S","PIER 41","San Francisco","CA","94133","37.808494","-122.412","",""
"276","796","HUNAN RESTAURANT","924 SANSOME ST ","San Francisco","CA","94111","37.798987","-122.402307","",""
"277","798","SUSHI RAPTURE","1400 LEAVENWORTH ST ","San Francisco","CA","94109","37.793997","-122.416267","",""
"278","799","COURTYARD BY MARRIOTT AT FISHERMAN'S WHARF","580 BEACH ST ","San Francisco","CA","94133","37.806964","-122.41862","",""
"279","805","MAGIC WOK","84 09TH ST ","San Francisco","CA","94103","37.774722","-122.406761","+14155700128",""
"280","809","TRIPTYCH","1155 FOLSOM ST ","San Francisco","CA","94103","37.775797","-122.409002","+14155256263",""
"281","811","EDEN PLAZA CAFE","600 HARRISON ST ","San Francisco","CA","94107","37.783954","-122.395699","",""
"282","812","CVE CAFE, THE","1380 HOWARD ST. #5","San Francisco","CA","94103","37.774243","-122.41416","",""
"283","816","B & J QUARTER POUNDER BURGERS","6202 03RD ST ","San Francisco","CA","94124","37.722374","-122.395841","",""
"284","818","WENDY'S CHEESE CAKE BAKERY","4942 03RD ST ","San Francisco","CA","94124","37.733441","-122.391303","",""
"285","824","BABY'S EATERY AND PALABOK","4609 MISSION ST ","San Francisco","CA","94112","37.724579","-122.434879","",""
"286","826","ANGELINA'S DELI-CAFE & CATERING","6000 CALIFORNIA ST ","San Francisco","CA","94121","37.784038","-122.481982","",""
"287","827","TAQUERIA EL FAROLITO NO. 2","4817 MISSION ST ","San Francisco","CA","94112","37.721251","-122.437385","",""
"288","828","WALLY'S DIM SUM RESTAURANT","5125 MISSION ST ","San Francisco","CA","94112","37.716843","-122.440654","",""
"289","830","LOS PLANES DE RENDEROS","12 PERSIA AVE ","San Francisco","CA","94112","37.723078","-122.435966","",""
"290","831","LA PLACITA MEXICATESSEN","2531 SAN BRUNO AVE ","San Francisco","CA","94134","37.729753","-122.40447","",""
"291","835","KAM PO KITCHEN","801 BROADWAY ST ","San Francisco","CA","94133","37.797223","-122.410513","",""
"292","840","MOLINARI DELICATESSEN","373 COLUMBUS AVE ","San Francisco","CA","94133","37.798556","-122.407707","",""
"293","842","DA FLORA","701 COLUMBUS AVE ","San Francisco","CA","94133","37.801086","-122.411411","",""
"294","843","ESTIA RESTAURANT","1224 GRANT AVE ","San Francisco","CA","94133","37.798328","-122.407067","",""
"295","845","CAFE JACQUELINE","1454 GRANT AVE ","San Francisco","CA","94133","37.800428","-122.407517","+14155985565",""
"296","847","GOLDEN BOY PIZZA","542 GREEN ST ","San Francisco","CA","94133","37.799648","-122.408033","",""
"297","850","CAFFE SPORT","574 GREEN ST ","San Francisco","CA","94133","37.799588","-122.408514","",""
"298","852","NEW HOLLYWOOD BAKERY & RESTAURANT","652 PACIFIC AVE ","San Francisco","CA","94133","","","",""
"299","853","MEE HEONG BAKERY","1343 POWELL ST ","San Francisco","CA","94133","37.796994","-122.410194","",""
"300","854","FIRENZE BY NIGHT","1421 STOCKTON ST","San Francisco","CA","94133","37.798914","-122.408885","",""
"301","856","DELFINA RESTAURANT","3621 18TH ST ","San Francisco","CA","94110","37.761514","-122.424318","+14155554094",""
"302","860","CUP A JOE COFFEEHOUSE","896 SUTTER ST ","San Francisco","CA","94109","37.788438","-122.414994","",""
"303","865","CANTEEN","817 SUTTER ST ","San Francisco","CA","94109","37.788514","-122.413957","",""
"304","870","YAN'S KITCHEN","57 COLUMBUS AVE ","San Francisco","CA","94111","37.796208","-122.404308","",""
"305","873","THE COFFEE ROASTER, INC.","536 DAVIS ST ","San Francisco","CA","94111","37.79739","-122.398319","",""
"306","874","PANCHO'S SALSA BAR & GRILL","1639 POLK ST ","San Francisco","CA","94109","37.792093","-122.421024","",""
"307","876","PATPONG THAI CUISINE, INC.","2415 CLEMENT ST ","San Francisco","CA","94121","37.781973","-122.48522","",""
"308","880","DELICIOUS DIM SUM","752 JACKSON ST ","San Francisco","CA","94133","37.795974","-122.407574","",""
"309","884","HOUSE OF NANKING","919 KEARNY ST ","San Francisco","CA","94133","37.796463","-122.405224","",""
"310","885","CHEF JIA'S RESTAURANT","925 KEARNY ST ","San Francisco","CA","94133","37.796463","-122.405224","",""
"311","886","LE PETIT CAFE","1 MARITIME PLAZA  ","San Francisco","CA","94111","37.795227","-122.39914","",""
"312","891","LUCKY CREATION VEGETARIAN RESTAURANT LLC","854 WASHINGTON ST ","San Francisco","CA","94108","37.795078","-122.407433","",""
"313","892","HAPPY DONUTS","100 BUSH ST #101","San Francisco","CA","94104","37.791348","-122.399834","",""
"314","902","MARCELLO'S PIZZA","420 CASTRO ST ","San Francisco","CA","94114","37.762057","-122.435145","+14155863900",""
"315","903","SABRA RESTAURANT","419 GRANT AVE","San Francisco","CA","94108","37.790874","-122.405634","+14155983656",""
"316","905","WORKING GIRLS' CAFE'","0259 KEARNY ST","San Francisco","CA","94108","37.790477","-122.404033","",""
"317","910","FRONT DOOR CAFE","444 MARKET ST ","San Francisco","CA","94111","37.791514","-122.398608","",""
"318","911","CAFE DOLCI","740 MARKET ST ","San Francisco","CA","94102","37.787153","-122.404148","",""
"319","913","456 DELI & CAFE","456 MONTGOMERY ST ","San Francisco","CA","94104","37.793457","-122.402766","",""
"320","917","TOWN & COUNTRY CLUB","218 STOCKTON ST","San Francisco","CA","94108","37.787927","-122.406607","",""
"321","919","RITZ-CARLTON, SF -  P-37 RESTAURANT AND BAR","600 STOCKTON ST 4TH FLOOR","San Francisco","CA","94108","37.791757","-122.407377","",""
"322","920","RITZ-CARLTON SF - CLUB LOUNGE","600 STOCKTON ST 8TH FLOOR","San Francisco","CA","94108","37.791757","-122.407377","",""
"323","921","RITZ-CARLTON SF - PANTRY PREP ROOM AND LOBBY BAR","600 STOCKTON ST 4TH FLOOR","San Francisco","CA","94108","37.791757","-122.407377","",""
"324","927","GOLDEN GATE PARK GOLF COURSE"," GOLDEN GATE PARK  ","San Francisco","CA","94121","37.776695","-122.495014","",""
"325","929","CAFE ETHIOPIA","0878 VALENCIA ST","San Francisco","CA","94110","37.758832","-122.421359","+14155319097",""
"326","935","PEKING WOK RESTAURANT","4920 03RD ST ","San Francisco","CA","94124","37.733891","-122.391183","",""
"327","941","TWO JACKS SEAFOOD #2","984 GILMAN AVE ","San Francisco","CA","94124","37.718016","-122.387696","",""
"328","943","EL CASTILLITO TAQUERIA INC.","136 CHURCH ST ","San Francisco","CA","94114","37.768776","-122.429095","+14155623428",""
"329","949","BUFFALO BURGERS RESTAURANT","5317-19 GEARY BLVD","San Francisco","CA","94121","37.780372","-122.476354","",""
"330","950","IRVING PIZZA","1825 IRVING ST ","San Francisco","CA","94122","37.763513","-122.47764","",""
"331","951","KENTUCKY FRIED CHICKEN #50","1900 IRVING ST ","San Francisco","CA","94122","37.763528","-122.478362","",""
"332","952","SHANGRILA VEGETARIAN REST","2026 IRVING ST ","San Francisco","CA","94122","37.763512","-122.47958","",""
"333","960","FREDDY'S OCEAN BEACH DELI","734 LA PLAYA ST ","San Francisco","CA","94121","37.774462","-122.510057","",""
"334","961","JAVA BEACH CAFE","1396 LA PLAYA ST ","San Francisco","CA","94122","37.760416","-122.509106","",""
"335","966","L'AVENIDA","511 IRVING ST ","San Francisco","CA","94122","37.764143","-122.463378","",""
"336","968","GOLDEN ISLAND CAFE","1300 NORIEGA ST ","San Francisco","CA","94122","37.754188","-122.477822","",""
"337","969","LITTLE BEIJING RESTAURANT","1316 NORIEGA ST","San Francisco","CA","94122","37.754188","-122.477822","",""
"338","970","PINE RESTAURANT","1330 NORIEGA ST ","San Francisco","CA","94122","37.754178","-122.478132","",""
"339","972","MING TAI WUN TUN NOODLE, INC.","2455 NORIEGA ST ","San Francisco","CA","94122","37.753614","-122.490219","",""
"340","977","BAY PASTRY, THE","1018 TARAVAL ST ","San Francisco","CA","94116","37.742998","-122.477211","",""
"341","983","HONG'S SZECHUAN RESTAURANT","3044 TARAVAL ST ","San Francisco","CA","94116","37.742048","-122.499002","",""
"342","984","VANIDA THAI KITCHEN","3050 TARAVAL ST ","San Francisco","CA","94116","37.742086","-122.498738","",""
"343","985","THE SUNSET'S BEST SEAFOOD RESTAURANT","3060 TARAVAL ST ","San Francisco","CA","94116","37.742048","-122.499002","",""
"344","986","CUTLET HOUSE CAFE","3560 TARAVAL ST ","San Francisco","CA","94116","37.741808","-122.504452","",""
"345","988","SUBMARINE CENTER","820 ULLOA ST ","San Francisco","CA","94127","37.740755","-122.465456","",""
"346","991","VILLAGE GRILL, THE","160 WEST PORTAL AVE ","San Francisco","CA","94127","37.739123","-122.467781","+14155685299",""
"347","992","PARK DELI CAFE","595 BUCKINGHAM WAY ","San Francisco","CA","94132","37.730149","-122.47607","+14155751898",""
"348","993","CHICK-N-DELI","5392 MISSION ST ","San Francisco","CA","94112","37.713702","-122.443681","+14155335215",""
"349","994","RAILROAD EXPRESSO CAFE","705 MONTEREY BLVD ","San Francisco","CA","94127","37.731513","-122.45133","+14155334009",""
"350","995","JO JO'S CAFE","1537 OCEAN AVE ","San Francisco","CA","94112","37.724423","-122.458855","+14155459618",""
"351","999","SERRANO'S PIZZA II","3274 21ST ST ","San Francisco","CA","94110","37.756997","-122.420534","+14155691615",""
"352","1000","HEUNG YUEN RESTAURANT","3279 22ND ST ","San Francisco","CA","94110","37.755282","-122.420493","",""
"353","1001","CAFE VENICE","3325 24TH ST ","San Francisco","CA","94110","37.752183","-122.419128","+14155643385",""
"354","1002","BIG MOUTH BURGERS","3392 24TH ST ","San Francisco","CA","94110","37.752158","-122.420362","",""
"355","1003","RINCON PERUANO RESTAURANT","3364 26TH ST ","San Francisco","CA","94110","37.749128","-122.417402","",""
"356","1005","CHAVITA'S MEXICAN RESTAURANT","3006 MISSION ST","San Francisco","CA","94110","37.748855","-122.418134","+14155286927",""
"357","1008","VALENCIA PIZZA & PASTA","801 VALENCIA ST ","San Francisco","CA","94110","37.759944","-122.421356","+14155823494",""
"358","1010","CREPEVINE, THE","624 IRVING ST ","San Francisco","CA","94122","37.764137","-122.464672","+14155685858",""
"359","1018","PETES BARBEQUE","2399 MISSION ST ","San Francisco","CA","94110","37.758684","-122.418975","+14155821009",""
"360","1021","LA SANTANECA DE LA MISSION","2815 MISSION ST","San Francisco","CA","94110","37.751885","-122.418406","+14155282131",""
"361","1022","DAK WIN RESTAURANT","2845 MISSION ST","San Francisco","CA","94110","37.751454","-122.418356","+14155284455",""
"362","1026","PHUKET THAI RESTAURANT","248 DIVISADERO ST ","San Francisco","CA","94117","37.771117","-122.436976","+14155979594",""
"363","1027","KK CAFE","252 DIVISADERO ST ","San Francisco","CA","94117","37.771487","-122.437047","+14155626188",""
"364","1031","IL BORGO","500 FELL ST ","San Francisco","CA","94102","37.775538","-122.426264","",""
"365","1036","ALAMO SQUARE","803 FILLMORE ST ","San Francisco","CA","94117","37.776944","-122.431444","",""
"366","1038","GO GETTERS PIZZA","69 GOUGH ST ","San Francisco","CA","94102","37.773342","-122.422283","+14155621401",""
"367","1040","CUCO'S RESTAURANT","488 HAIGHT ST ","San Francisco","CA","94117","37.772178","-122.430234","+14155868187",""
"368","1042","LOVE 'N HAIGHT COFFEE & DELI","553 HAIGHT ST ","San Francisco","CA","94117","37.771964","-122.431336","+14155258190",""
"369","1043","CENTRAL COFFEE TEA & SPICE","1696 HAYES ST ","San Francisco","CA","94117","37.774198","-122.444214","",""
"370","1047","PORK STORE CAFE","1451 HAIGHT ST ","San Francisco","CA","94117","37.770063","-122.446247","+14155866981",""
"371","1048","CREPE EXPRESS","1476 HAIGHT ST ","San Francisco","CA","94117","37.770068","-122.446644","",""
"372","1050","RED VICTORIAN","1665 HAIGHT ST ","San Francisco","CA","94117","37.769583","-122.449937","+14155861978",""
"373","1060","BEAN THERE","201 STEINER ST ","San Francisco","CA","94117","37.771123","-122.431953","",""
"374","1062","CAFETIN SONIA","2943 16TH ST ","San Francisco","CA","94103","37.765093","-122.418489","+14155437551",""
"375","1064","MAVERICK","3316 17TH ST ","San Francisco","CA","94110","37.763454","-122.419914","",""
"376","1065","UNIVERSAL CAFE","2814 19TH ST ","San Francisco","CA","94110","37.760487","-122.410662","",""
"377","1074","WOODWARD'S GARDEN","1700 MISSION ST ","San Francisco","CA","94103","37.769855","-122.420195","+14155627122",""
"378","1075","SANDWICH PLACE, THE","2029 MISSION ST ","San Francisco","CA","94110","37.764384","-122.419566","+14155433811",""
"379","1077","JEFF'S SUB SHOP","1101 POTRERO AVE ","San Francisco","CA","94110","37.754324","-122.406373","",""
"380","1081","ARINELL PIZZA","509 VALENCIA ST ","San Francisco","CA","94110","37.764744","-122.421803","+14155251303",""
"381","1085","STARBUCKS COFFEE","333 MARKET ST ","San Francisco","CA","94105","37.792037","-122.397852","",""
"382","1087","KATZ BAGELS","606 MISSION ST ","San Francisco","CA","94105","37.787824","-122.400069","",""
"383","1090","TRICOLORE CAFFE' AND PIZZERIA","590 WASHINGTON ST ","San Francisco","CA","94111","37.795614","-122.403104","",""
"384","1091","LES CROISSANT","2 CALIFORNIA ST","San Francisco","CA","94111","37.793716","-122.396398","",""
"385","1093","YOUNG'S BBQ","3412 17TH ST ","San Francisco","CA","94110","37.763335","-122.422094","",""
"386","1098","CREIGHTON'S CHEESE & FINE FOOD","673 PORTOLA DR ","San Francisco","CA","94127","37.744736","-122.452666","+14155750750",""
"387","1102","HOANG DAT COFFEE SHOP","930 GEARY ST ","San Francisco","CA","94109","37.786068","-122.418644","",""
"388","1103","STARBUCKS COFFEE","4094 18TH ST ","San Francisco","CA","94114","37.760938","-122.434692","",""
"389","1111","SUBWAY 16604","753 POLK ST ","San Francisco","CA","94109","37.783713","-122.419357","+14155921055",""
"390","1116","STARBUCKS COFFEE","1899 UNION ST ","San Francisco","CA","94123","37.797713","-122.430336","+14155924049",""
